transaction_id,reference_number,transaction_datetime,transaction_description,originator_name,originator_entity_type,originator_id,originator_gender,originator_country,originator_pep_flag,originator_sanctions_flag,originator_exited_flag,originator_exit_date,originator_sar_flag,originator_dra_alert_flag,originator_dra_score,originator_date_of_birth_or_incorp,beneficiary_name,beneficiary_entity_type,beneficiary_id,beneficiary_gender,beneficiary_country,beneficiary_pep_flag,beneficiary_sanctions_flag,beneficiary_exited_flag,beneficiary_exit_date,beneficiary_sar_flag,beneficiary_dra_alert_flag,beneficiary_dra_score,beneficiary_date_of_birth_or_incorp,amount,currency,amount_usd,transaction_type,channel,product,scenario_tag
T000000001296,VASP-55P6ZTSXAZVK,2025-11-06T18:53:59,Loan repayment INV7781707,Garcia Imports Ltd,BUSINESS,PKREG-EKRCPPRCJIWV,X,PK,0,0,0,,1,0,848,24/02/18,Lopez Logistics SA,BUSINESS,DEREG-4P7PP4BF5L0R,X,DE,0,0,0,,0,0,426,30/06/08,11956.02,EUR,12912.5,TRANSFER,CRYPTO_EXCHANGE,SAVINGS,PATTERN_OF_FUNDS
T000000001297,FP-F646R9PIBW1J,2025-08-14T00:36:25,Settlement INV0795769,Hannah Zhang,INDIVIDUAL,AUID-XSOGB205HU,M,AU,0,0,0,,0,0,671,19/12/68,Davies Exchange SA,BUSINESS,GBREG-RLST54884Z4U,X,GB,0,0,0,,0,0,737,08/05/12,3395.6,EUR,3667.25,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000001298,FP-LJ0BHEYGBCPC,2025-08-14T00:41:25,Loan repayment INV9272122,Hannah Zhang,INDIVIDUAL,AUID-XSOGB205HU,M,AU,0,0,0,,0,0,671,19/12/68,Leila Kowalski,INDIVIDUAL,GBID-0SQCNF9W5N,M,GB,0,0,0,,0,0,733,10/02/48,3754.97,EUR,4055.37,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000001299,FP-9KMLYHCNF4K6,2025-08-14T02:36:25,Transfer INV7458923,Davies Exchange SA,BUSINESS,GBREG-RLST54884Z4U,X,GB,0,0,0,,0,0,737,08/05/12,Elena Ahmed,INDIVIDUAL,PKID-OC1Y5AYYOV,M,PK,0,0,0,,0,0,491,14/06/52,1286.02,EUR,1388.9,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000001300,FP-G8E5K1R2TD8Y,2025-08-14T02:43:25,Internal transfer INV4778960,Leila Kowalski,INDIVIDUAL,GBID-0SQCNF9W5N,M,GB,0,0,0,,0,0,733,10/02/48,Elena Ahmed,INDIVIDUAL,PKID-OC1Y5AYYOV,M,PK,0,0,0,,0,0,491,14/06/52,3113.39,EUR,3362.46,TRANSFER,FASTER_PAYMENTS,WALLET,FAN_OUT_FAN_IN
T000000001301,SWIFT-4SXVM9R66EBK,2025-01-19T09:11:33,,Noah Rossi,INDIVIDUAL,DEID-6MZSGIPPSF,F,DE,0,0,0,,0,0,875,24/05/84,Wilson Imports SA,BUSINESS,SGREG-7DL9FC1XX6CW,X,SG,0,0,0,,0,0,442,05/12/06,1524.12,GBP,1935.63,TRANSFER,WIRE,WALLET,FAN_OUT_FAN_IN
T000000001302,SWIFT-JEIGTBG7CRRB,2025-01-19T09:16:33,Settlement INV0545493,Noah Rossi,INDIVIDUAL,DEID-6MZSGIPPSF,F,DE,0,0,0,,0,0,875,24/05/84,Amir Ahmed,INDIVIDUAL,USID-5SYWP0RXXF,M,US,0,0,0,,0,0,510,10/11/63,578.29,GBP,734.43,TRANSFER,WIRE,WALLET,FAN_OUT_FAN_IN
T000000001303,SWIFT-N6675TG94JNL,2025-01-19T09:21:33,Transfer INV2518844,Noah Rossi,INDIVIDUAL,DEID-6MZSGIPPSF,F,DE,0,0,0,,0,0,875,24/05/84,Hannah Lopez,INDIVIDUAL,GBID-I4K5OGZ2UE,F,GB,0,0,0,,0,0,457,01/12/04,211.62,GBP,268.76,TRANSFER,WIRE,WALLET,FAN_OUT_FAN_IN
T000000001304,SWIFT-0HIJA6BX7M1S,2025-01-19T11:11:33,Loan repayment INV1775886,Amir Ahmed,INDIVIDUAL,USID-5SYWP0RXXF,M,US,0,0,0,,0,0,510,10/11/63,Noah Garcia,INDIVIDUAL,AUID-UNJ48VFCX7,F,AU,0,0,0,,0,0,759,02/12/87,560.6,GBP,711.96,TRANSFER,WIRE,WALLET,FAN_OUT_FAN_IN
T000000001305,SWIFT-VW8X11PHHG9W,2025-01-19T11:18:33,Transfer INV5338463,Wilson Imports SA,BUSINESS,SGREG-7DL9FC1XX6CW,X,SG,0,0,0,,0,0,442,05/12/06,Noah Garcia,INDIVIDUAL,AUID-UNJ48VFCX7,F,AU,0,0,0,,0,0,759,02/12/87,377.38,GBP,479.27,TRANSFER,WIRE,WALLET,FAN_OUT_FAN_IN
T000000001306,SWIFT-TKR3Y5FVC480,2025-01-19T11:25:33,Settlement INV5783736 pls process,Hannah Lopez,INDIVIDUAL,GBID-I4K5OGZ2UE,F,GB,0,0,0,,0,0,457,01/12/04,Noah Garcia,INDIVIDUAL,AUID-UNJ48VFCX7,F,AU,0,0,0,,0,0,759,02/12/87,286.86,GBP,364.31,TRANSFER,WIRE,WALLET,FAN_OUT_FAN_IN
T000000001307,SWIFT-WDB0014PI30P,2025-01-18T07:33:53,Internal transfer INV1275520,Tom Kowalski,INDIVIDUAL,USID-Z9GTWZ1UU7,F,US,0,0,0,,0,0,723,12/12/70,Daniel Lopez,INDIVIDUAL,IRID-4AGCSTNPEZ,M,IR,0,0,0,,0,0,813,31/05/89,13901.52,EUR,15013.64,TRANSFER,WIRE,SAVINGS,HIGH_RISK_JURISDICTION
T000000001308,SWIFT-6YBLH4MTTMXG,2025-03-20T11:10:00,,Jack Patel,INDIVIDUAL,NLID-GVWOPLOD9R,M,NL,0,0,0,,0,0,472,04/01/54,Imran Davies,INDIVIDUAL,TRID-LMLGSES6M0,F,TR,0,0,0,,0,0,880,16/03/64,1001.39,GBP,1271.77,TRANSFER,WIRE,WALLET,HIGH_CONCENTRATION
T000000001309,BR-PGWV5ZKNI6KK,2025-09-08T12:28:01,Cash deposit,Jack Khan,INDIVIDUAL,GBID-JIYS2N75BX,F,GB,0,0,0,,0,0,701,24/09/95,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,52.79,GBP,67.04,CASH_DEPOSIT,CASH,CURRENT_ACCT,MONEY_MULE
T000000001310,VASP-5G0AHWTNU73Y,2025-11-22T23:26:07,Internal transfer INV8868138 ok,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,Priya Patel,INDIVIDUAL,NLID-X7Y2ITL8N3,M,NL,0,0,0,,0,0,876,02/05/94,51.14,USD,51.14,TRANSFER,CRYPTO_EXCHANGE,WALLET,MONEY_MULE
T000000001311,ACH-XAM9Q2G46JL0,2025-04-13T04:49:45,Cash deposit,Wei Zhang,INDIVIDUAL,USID-A7YPP5ZP7R,M,US,0,0,0,,0,0,264,29/06/67,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,127.58,GBP,162.03,CASH_DEPOSIT,ACH,CURRENT_ACCT,MONEY_MULE
T000000001312,SWIFT-8XULS4BI3FRL,2025-12-17T19:40:04,Transfer INV4337121,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,Elena Jones,INDIVIDUAL,AEID-PAVCEDTCXN,X,AE,0,0,0,,0,0,829,20/05/86,111.43,GBP,141.52,TRANSFER,WIRE,WALLET,MONEY_MULE
T000000001313,VASP-YBNMLGN7FZIB,2025-03-25T09:13:00,Loan repayment INV2812110,Priya Hughes,INDIVIDUAL,NGID-BFXQ7BZEGB,M,NG,0,0,0,,0,0,781,19/02/87,Chen Lopez,INDIVIDUAL,DEID-3NWXUJ3AC6,F,DE,0,0,0,,0,0,397,07/03/82,5165.08,USD,5165.08,TRANSFER,CRYPTO_EXCHANGE,BUSINESS_ACCT,PATTERN_OF_FUNDS
T000000001314,VASP-JUVJK9T8X65Z,2025-03-25T14:13:00,Settlement INV6778772,Chen Lopez,INDIVIDUAL,DEID-3NWXUJ3AC6,F,DE,0,0,0,,0,0,397,07/03/82,Fatima Patel,INDIVIDUAL,NGID-EIQETK5LP9,M,NG,0,0,0,,0,0,673,15/09/96,5269.54,USD,5269.54,TRANSFER,CRYPTO_EXCHANGE,BUSINESS_ACCT,PATTERN_OF_FUNDS
T000000001315,VASP-5LM3YGWEJ4XQ,2025-03-25T21:13:00,Settlement INV0102423,Fatima Patel,INDIVIDUAL,NGID-EIQETK5LP9,M,NG,0,0,0,,0,0,673,15/09/96,Elena Hughes,INDIVIDUAL,NLID-R81BMQF7ZK,F,NL,0,0,0,,0,0,647,29/12/49,5203.07,USD,5203.07,TRANSFER,CRYPTO_EXCHANGE,BUSINESS_ACCT,PATTERN_OF_FUNDS
T000000001316,VASP-ZWDA171QLQNM,2025-03-27T09:13:00,Internal transfer INV9042176,Elena Hughes,INDIVIDUAL,NLID-R81BMQF7ZK,F,NL,0,0,0,,0,0,647,29/12/49,Daniel Garcia,INDIVIDUAL,GBID-WOB7P7O0OL,F,GB,0,0,0,,0,0,480,28/04/92,5320.55,USD,5320.55,TRANSFER,CRYPTO_EXCHANGE,BUSINESS_ACCT,PATTERN_OF_FUNDS
T000000001317,SWIFT-GML9KJKHOI8D,2025-06-11T08:31:04,Settlement INV0958278,Wei Davies,INDIVIDUAL,GBID-GAZU41UGL3,F,GB,0,0,0,,0,0,330,24/11/75,Smith Investments Pte,BUSINESS,AUREG-0A67RL2YJ097,X,AU,0,0,1,21/08/25,0,0,423,21/11/02,474.34,USD,474.34,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001318,SWIFT-YYK2VHHZ55FD,2025-06-11T08:36:04,Settlement INV2095420,Wei Davies,INDIVIDUAL,GBID-GAZU41UGL3,F,GB,0,0,0,,0,0,330,24/11/75,Kofi Smith,INDIVIDUAL,GBID-54PIWZNV0H,F,GB,0,0,0,,0,0,803,10/04/69,170.85,USD,170.85,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001319,SWIFT-CHCDNH2E0Q1Q,2025-06-11T08:41:04,Settlement INV1814895,Wei Davies,INDIVIDUAL,GBID-GAZU41UGL3,F,GB,0,0,0,,0,0,330,24/11/75,Sara Smith,INDIVIDUAL,USID-CFILKJXJQ5,M,US,0,0,1,17/06/25,0,0,543,28/10/85,277.74,USD,277.74,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001320,SWIFT-2QDPQF3IO61H,2025-06-11T08:46:04,Internal transfer INV2024173,Wei Davies,INDIVIDUAL,GBID-GAZU41UGL3,F,GB,0,0,0,,0,0,330,24/11/75,Fatima Davies,INDIVIDUAL,NLID-LGF309HSUW,F,NL,0,0,0,,0,0,400,26/05/95,232.16,USD,232.16,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001321,SWIFT-HW5HGD8T10FX,2025-06-11T08:51:04,Transfer INV4592277,Wei Davies,INDIVIDUAL,GBID-GAZU41UGL3,F,GB,0,0,0,,0,0,330,24/11/75,Yara Jones,INDIVIDUAL,GBID-AS1EKTYR1K,F,GB,0,0,0,,0,0,485,30/05/67,471.91,USD,471.91,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001322,SWIFT-YQX5FIX17XNO,2025-06-11T10:31:04,Transfer INV6862385,Fatima Davies,INDIVIDUAL,NLID-LGF309HSUW,F,NL,0,0,0,,0,0,400,26/05/95,Hannah Miller,INDIVIDUAL,PKID-P9E6GBPS3Y,M,PK,0,0,0,,0,0,368,10/12/54,329.94,USD,329.94,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001323,SWIFT-P0QPWN5EIA2Q,2025-06-11T10:38:04,Internal transfer INV7995585,Kofi Smith,INDIVIDUAL,GBID-54PIWZNV0H,F,GB,0,0,0,,0,0,803,10/04/69,Hannah Miller,INDIVIDUAL,PKID-P9E6GBPS3Y,M,PK,0,0,0,,0,0,368,10/12/54,248.84,USD,248.84,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001324,SWIFT-2XA9XV9RXUS0,2025-06-11T10:45:04,Transfer INV2627925 ok,Yara Jones,INDIVIDUAL,GBID-AS1EKTYR1K,F,GB,0,0,0,,0,0,485,30/05/67,Hannah Miller,INDIVIDUAL,PKID-P9E6GBPS3Y,M,PK,0,0,0,,0,0,368,10/12/54,336.79,USD,336.79,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001325,SWIFT-AG8YKNDZLR3U,2025-06-11T10:52:04,Transfer INV1537428,Smith Investments Pte,BUSINESS,AUREG-0A67RL2YJ097,X,AU,0,0,1,21/08/25,0,0,423,21/11/02,Hannah Miller,INDIVIDUAL,PKID-P9E6GBPS3Y,M,PK,0,0,0,,0,0,368,10/12/54,524.59,USD,524.59,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001326,SWIFT-H80JWZGOVQ1U,2025-06-11T10:59:04,Settlement INV9834095,Sara Smith,INDIVIDUAL,USID-CFILKJXJQ5,M,US,0,0,1,17/06/25,0,0,543,28/10/85,Hannah Miller,INDIVIDUAL,PKID-P9E6GBPS3Y,M,PK,0,0,0,,0,0,368,10/12/54,351.52,USD,351.52,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001327,SWIFT-LF8QVJQS4CPT,2025-09-21T17:33:11,Services INV6847921,Hannah Patel,INDIVIDUAL,DEID-E6ZVLHYL2L,F,DE,0,0,0,,0,0,252,30/07/96,Chen Davies,INDIVIDUAL,RUID-AHCUA09PCI,F,RU,0,0,1,31/03/25,0,0,364,08/06/92,1708.29,GBP,2169.53,PAYMENT,WIRE,CURRENT_ACCT,HIGH_RISK_JURISDICTION
T000000001328,ACH-SEMGBLFJMZGW,2025-08-10T00:10:04,Internal transfer INV4490106,Kofi Rossi,INDIVIDUAL,GBID-UKQ00U686X,M,GB,0,0,0,,0,0,267,25/04/90,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,1093.41,GBP,1388.63,TRANSFER,ACH,PREPAID,MONEY_MULE
T000000001329,VASP-OWHKVL3XGF73,2025-08-13T02:14:19,Transfer INV2017333,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,Elena Hughes,INDIVIDUAL,NLID-R81BMQF7ZK,F,NL,0,0,0,,0,0,647,29/12/49,926.22,GBP,1176.3,TRANSFER,CRYPTO_EXCHANGE,WALLET,MONEY_MULE
T000000001330,SWIFT-U9OU0EUI4CJU,2025-09-26T22:04:32,Utilities Sep,Sara Tan,INDIVIDUAL,KPID-IRNK6ZHH3O,M,KP,0,0,0,,0,1,974,18/10/60,Priya Miller,INDIVIDUAL,SGID-BA75UUZPEA,M,SG,0,0,0,,0,0,391,13/11/86,21470.85,EUR,23188.52,PAYMENT,WIRE,WALLET,HIGH_RISK_JURISDICTION
T000000001331,FP-2R2M8TRCYYWH,2025-01-21T22:59:14,Transfer INV8355550,Kofi Davies,INDIVIDUAL,DEID-HKSWVA984U,F,DE,0,0,0,,0,0,231,24/05/76,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,129.27,GBP,164.17,TRANSFER,FASTER_PAYMENTS,PREPAID,MONEY_MULE
T000000001332,VASP-737B85TNTG6G,2025-03-20T20:41:51,Transfer INV9746986,Kofi Khan,INDIVIDUAL,FRID-IRMC5S3OFA,F,FR,0,0,0,,0,0,494,15/11/74,Fatima Kowalski,INDIVIDUAL,SYID-A2XGVGDOFM,F,SY,0,0,0,,0,0,365,20/07/02,76.59,USD,76.59,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000001333,VASP-6HZDWD5C75GI,2025-03-20T20:46:51,Loan repayment INV5562108,Kofi Khan,INDIVIDUAL,FRID-IRMC5S3OFA,F,FR,0,0,0,,0,0,494,15/11/74,Jack Brown,INDIVIDUAL,DEID-86Z1B98VWC,F,DE,0,0,0,,0,0,434,08/03/78,566.4,USD,566.4,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000001334,VASP-HB16SJ4FHCU6,2025-03-20T20:51:51,Loan repayment INV5519879 ok,Kofi Khan,INDIVIDUAL,FRID-IRMC5S3OFA,F,FR,0,0,0,,0,0,494,15/11/74,Elena Khan,INDIVIDUAL,NLID-Z6V7S7O4YC,F,NL,0,0,1,21/05/25,0,0,663,14/09/63,687.99,USD,687.99,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000001335,VASP-XUESBFCI5BY2,2025-03-20T22:41:51,Transfer INV1179898,Jack Brown,INDIVIDUAL,DEID-86Z1B98VWC,F,DE,0,0,0,,0,0,434,08/03/78,Marta Wilson,INDIVIDUAL,FRID-0NL9C59E7F,F,FR,0,0,0,,0,0,645,11/05/67,667.91,USD,667.91,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000001336,VASP-EU3WY9TMTRZE,2025-03-20T22:48:51,Internal transfer INV6594614,Fatima Kowalski,INDIVIDUAL,SYID-A2XGVGDOFM,F,SY,0,0,0,,0,0,365,20/07/02,Marta Wilson,INDIVIDUAL,FRID-0NL9C59E7F,F,FR,0,0,0,,0,0,645,11/05/67,210.38,USD,210.38,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000001337,VASP-O6DTB9O4ML15,2025-03-20T22:55:51,Internal transfer INV0944975,Elena Khan,INDIVIDUAL,NLID-Z6V7S7O4YC,F,NL,0,0,1,21/05/25,0,0,663,14/09/63,Marta Wilson,INDIVIDUAL,FRID-0NL9C59E7F,F,FR,0,0,0,,0,0,645,11/05/67,602.18,USD,602.18,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,FAN_OUT_FAN_IN
T000000001338,FP-TYWJWL4KM3LJ,2025-09-23T23:34:55,Transfer INV3412191 urgent,Daniel Rossi,INDIVIDUAL,USID-DOQIVBKV4Y,M,US,0,0,0,,0,0,336,05/01/87,Daniel Brown,INDIVIDUAL,AEID-361I2HGJ11,M,AE,0,0,0,,0,0,880,11/03/72,93.2,GBP,118.36,TRANSFER,FASTER_PAYMENTS,BUSINESS_ACCT,HIGH_CONCENTRATION
T000000001339,ACH-35KKAB2U7UNL,2025-11-30T17:36:51,ATM deposit Oct,Yara Ahmed,INDIVIDUAL,GBID-WJQ4TA5IVR,F,GB,0,0,0,,0,0,695,10/02/83,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,1896.75,GBP,2408.87,CASH_DEPOSIT,ACH,WALLET,MONEY_MULE
T000000001340,SWIFT-82QCFREILZF4,2025-12-22T06:13:03,Settlement INV0741588 urgent,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,Yara Zhang,INDIVIDUAL,SGID-QG6NX9OWWE,F,SG,0,0,0,,0,0,253,11/02/75,1587.29,USD,1587.29,TRANSFER,WIRE,CURRENT_ACCT,MONEY_MULE
T000000001341,FP-EE3D44LXL71A,2025-09-30T22:06:27,Internal transfer INV3752690,Kofi Davies,INDIVIDUAL,DEID-HKSWVA984U,F,DE,0,0,0,,0,0,231,24/05/76,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,1418.51,GBP,1801.51,TRANSFER,FASTER_PAYMENTS,CURRENT_ACCT,MONEY_MULE
T000000001342,VASP-MDK8OQ5GLIGY,2025-07-27T09:42:41,Transfer INV0018457,Daniel Hughes,INDIVIDUAL,GBID-JL2Z0LJCH2,F,GB,0,0,0,,0,0,528,20/03/76,Tom Smith,INDIVIDUAL,NLID-A0W52713T8,F,NL,0,0,0,,0,0,690,28/05/55,1321.63,GBP,1678.47,TRANSFER,CRYPTO_EXCHANGE,CURRENT_ACCT,MONEY_MULE
T000000001343,SWIFT-MK6831HI1FUS,2025-10-02T20:18:30,Internal transfer INV2301029,Chen Ivanov,INDIVIDUAL,NLID-BNQS3QT36Q,F,NL,0,0,0,,0,0,310,11/12/85,Kofi Jones,INDIVIDUAL,GBID-QPHR62GDSW,M,GB,0,0,0,,0,0,335,01/05/86,11531.48,EUR,12454,TRANSFER,WIRE,WALLET,PATTERN_OF_FUNDS
T000000001344,SWIFT-Q82ZR36E2Q2D,2025-10-03T01:18:30,Transfer INV8188605,Kofi Jones,INDIVIDUAL,GBID-QPHR62GDSW,M,GB,0,0,0,,0,0,335,01/05/86,Kofi Garcia,INDIVIDUAL,DEID-01LHLB50AT,M,DE,0,0,0,,0,0,879,01/08/76,11536.06,EUR,12458.94,TRANSFER,WIRE,WALLET,PATTERN_OF_FUNDS
T000000001345,SWIFT-WKZQ3HFRJ5ZF,2025-10-04T20:18:30,Settlement INV2308727,Kofi Garcia,INDIVIDUAL,DEID-01LHLB50AT,M,DE,0,0,0,,0,0,879,01/08/76,Daniel Zhang,INDIVIDUAL,USID-S7AZV2EFUU,M,US,0,0,0,,0,0,813,21/02/51,11800.72,EUR,12744.78,TRANSFER,WIRE,WALLET,PATTERN_OF_FUNDS
T000000001346,SWIFT-6JN7ZOMSN650,2025-10-03T17:18:30,Settlement INV2199046,Daniel Zhang,INDIVIDUAL,USID-S7AZV2EFUU,M,US,0,0,0,,0,0,813,21/02/51,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,11706.79,EUR,12643.33,TRANSFER,WIRE,WALLET,PATTERN_OF_FUNDS
T000000001347,ACH-KYONP5BOI5AF,2025-12-28T11:23:59,Payment for goods INV0330440 urgent,Aisha Khan,INDIVIDUAL,FRID-DZMFB7R31Q,F,FR,0,0,0,,0,0,689,10/02/75,Leila Yilmaz,INDIVIDUAL,NGID-0IPFG8PJVR,F,NG,0,0,0,,0,0,240,27/02/84,448.18,GBP,569.19,PAYMENT,ACH,BUSINESS_ACCT,HIGH_CONCENTRATION
T000000001348,ACH-6G1GJRLYGTRO,2025-03-26T14:59:17,Settlement INV0277223,Daniel Wilson,INDIVIDUAL,DEID-G433E1I1P0,F,DE,0,0,0,,0,1,986,23/08/00,Omar Garcia,INDIVIDUAL,GBID-I4O6Q0USWO,F,GB,0,0,0,,0,0,243,01/02/76,3104.8,GBP,3943.1,TRANSFER,ACH,WALLET,MONEY_MULE
T000000001349,SWIFT-M80KBP3GLSO8,2025-02-11T00:21:34,Internal transfer INV6629803,Tom Patel,INDIVIDUAL,AUID-PY1AJKPQKB,F,AU,0,0,0,,0,0,370,19/01/95,Fatima Davies,INDIVIDUAL,GBID-SNGLH62C9T,M,GB,0,0,0,,1,0,600,30/04/67,510.07,EUR,550.88,TRANSFER,WIRE,BUSINESS_ACCT,RAPID_MOVEMENT
T000000001350,SWIFT-JMEARP1QRE8N,2025-02-11T01:37:34,,Fatima Davies,INDIVIDUAL,GBID-SNGLH62C9T,M,GB,0,0,0,,1,0,600,30/04/67,Kofi Hughes,INDIVIDUAL,USID-U9DA1L526R,M,US,0,0,0,,0,0,899,28/03/81,502.02,EUR,542.18,TRANSFER,WIRE,BUSINESS_ACCT,RAPID_MOVEMENT
T000000001351,BR-N7F9LTUOZMVN,2025-05-25T03:35:59,Services INV7608533,Yara Smith,INDIVIDUAL,DEID-OH9SDBDW2P,M,DE,0,0,0,,0,0,244,15/07/98,Priya Lopez,INDIVIDUAL,AUID-K7D30MM2SM,F,AU,0,0,0,,0,0,349,22/12/96,48.67,GBP,61.81,PAYMENT,CASH,PREPAID,HIGH_CONCENTRATION
T000000001352,SWIFT-F83CDO0OXB3V,2025-10-17T23:00:57,Transfer INV5031259,Daniel Ahmed,INDIVIDUAL,RUID-00K3WY8Y2D,M,RU,0,0,0,,0,0,833,08/04/94,Priya Yilmaz,INDIVIDUAL,USID-C14M2JA04U,F,US,0,0,0,,1,0,770,18/03/73,5731.33,GBP,7278.79,TRANSFER,WIRE,PREPAID,PATTERN_OF_FUNDS
T000000001353,SWIFT-16NJ1Z820CIH,2025-10-18T23:00:57,Transfer INV8066988,Priya Yilmaz,INDIVIDUAL,USID-C14M2JA04U,F,US,0,0,0,,1,0,770,18/03/73,Kofi Hughes,INDIVIDUAL,MMID-XONBNPJDN2,F,MM,0,0,0,,0,0,347,03/05/86,5791.92,GBP,7355.74,TRANSFER,WIRE,PREPAID,PATTERN_OF_FUNDS
T000000001354,SWIFT-YNS4P10C7F8N,2025-03-30T19:43:16,Transfer INV7813350,Marta Lopez,INDIVIDUAL,GBID-2BH2NS8JR1,M,GB,0,0,0,,0,0,595,22/06/75,Chen Garcia,INDIVIDUAL,GBID-8TACY15PDT,F,GB,0,0,0,,0,1,993,11/08/71,182.06,GBP,231.22,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001355,SWIFT-86HEVWW5K422,2025-03-30T19:48:16,Internal transfer INV8740250,Marta Lopez,INDIVIDUAL,GBID-2BH2NS8JR1,M,GB,0,0,0,,0,0,595,22/06/75,Yilmaz Solutions Ltd,BUSINESS,NLREG-77Z69UWS44C6,X,NL,0,0,0,,0,0,602,01/01/96,290.34,GBP,368.73,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001356,SWIFT-4YAOSDKQU983,2025-03-30T19:53:16,Internal transfer INV2335952,Marta Lopez,INDIVIDUAL,GBID-2BH2NS8JR1,M,GB,0,0,0,,0,0,595,22/06/75,Tom Smith,INDIVIDUAL,NLID-A0W52713T8,F,NL,0,0,0,,0,0,690,28/05/55,104.26,GBP,132.41,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001357,SWIFT-PGA9W425OVDZ,2025-03-30T19:58:16,Settlement INV7183449,Marta Lopez,INDIVIDUAL,GBID-2BH2NS8JR1,M,GB,0,0,0,,0,0,595,22/06/75,Zhang Investments Ltd,BUSINESS,SGREG-QT3G8CD31NRX,X,SG,0,0,0,,0,0,763,12/03/20,134.26,GBP,170.51,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001358,SWIFT-YR8JUDW6W14E,2025-03-30T21:43:16,Transfer INV8456354,Tom Smith,INDIVIDUAL,NLID-A0W52713T8,F,NL,0,0,0,,0,0,690,28/05/55,Elena Hughes,INDIVIDUAL,NLID-R81BMQF7ZK,F,NL,0,0,0,,0,0,647,29/12/49,354.67,GBP,450.43,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
T000000001359,SWIFT-5PO87F12S49H,2025-03-30T21:50:16,Transfer INV3982241,Zhang Investments Ltd,BUSINESS,SGREG-QT3G8CD31NRX,X,SG,0,0,0,,0,0,763,12/03/20,Elena Hughes,INDIVIDUAL,NLID-R81BMQF7ZK,F,NL,0,0,0,,0,0,647,29/12/49,321.12,GBP,407.82,TRANSFER,WIRE,BUSINESS_ACCT,FAN_OUT_FAN_IN
